tax_value,zestimate_amount,bathrooms,latitude,bedrooms,home_size,MURDER & NON NEGL. MANSLAUGHTER_last_3_years,RAPE_last_3_years,ROBBERY_last_3_years,TOTAL SEVEN MAJOR FELONY OFFENSES_last_3_years,schools_Number Tested,schools_mean score,home_type_Apartment,home_type_Condominium,home_type_Cooperative,home_type_Duplex,home_type_Miscellaneous,home_type_MultiFamily2To4,home_type_Quadruplex,home_type_SingleFamily,home_type_Townhouse,home_type_Unknown,neighborhood_Battery Park,neighborhood_Bedford-Stuyvesant,neighborhood_Borough Park,neighborhood_Carnegie Hill,neighborhood_Chelsea,neighborhood_Chinatown,neighborhood_Clinton,neighborhood_East Harlem,neighborhood_East Village,neighborhood_Greenwich Village,neighborhood_Hamilton Heights,neighborhood_Harlem,neighborhood_Inwood,neighborhood_Lower East Side,neighborhood_Morningside Heights,neighborhood_North Sutton Area,neighborhood_Soho,neighborhood_Tribeca,neighborhood_Upper East Side,neighborhood_Upper West Side,neighborhood_Washington Heights,neighborhood_West Village,neighborhood_Williamsburg,neighborhood_Yorkville
2250000.0,770082.0,1.0,40.762261,1.0,500.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147251.0,862741.0,1.0,40.764549,0.0,554.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
227933.0,2669633.0,1.0,40.763506,1.0,930.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,919517.0,1.0,40.76246,0.0,325.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,1861150.0,2.0,40.76233,2.0,950.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
57441000.0,9358224.0,1.0,40.761665,2.0,304510.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
75106000.0,9280857.0,1.0,40.762032,2.0,455403.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,786875.0,1.0,40.76313,2.0,600.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,3433703.0,1.0,40.763081,2.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,552083.0,1.0,40.76299,2.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,2619798.0,1.0,40.76298,2.0,900.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,3154944.0,1.0,40.76318,1.0,350.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,514467.0,1.0,40.763671,0.0,750.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
363033.0,1885138.0,2.0,40.763462,2.0,1265.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
363787.0,2284931.0,3.0,40.764513,2.0,1318.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,3825605.0,1.0,40.765333,2.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,997318.0,1.0,40.76579,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
167674.0,708808.0,1.0,40.766029,1.0,535.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,7910563.0,1.0,40.766302,2.0,700.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,8901069.0,1.0,40.766243,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,4337796.0,1.0,40.7661,1.0,650.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,929999.0,1.0,40.76651,2.0,800.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,941885.0,1.0,40.766962,0.0,700.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,923303.0,1.0,40.766917,1.0,402.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46541000.0,8612416.0,1.0,40.767219,1.0,238180.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,656936.0,1.0,40.768148,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
930174.0,3415193.0,2.5,40.76667,3.0,1880.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31178000.0,5931237.0,1.0,40.7679,1.0,159403.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,519108.0,1.0,40.768148,1.0,875.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,8908251.0,1.0,40.767496,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,8197743.0,1.0,40.76757,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,6625227.0,1.0,40.767537,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,5789130.0,2.0,40.76744,2.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,4301243.0,1.0,40.76779,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,8287452.0,1.0,40.77032,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,1290374.0,1.5,40.767891,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7206000.0,10130923.0,2.0,40.76802,2.0,10445.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,704416.0,1.0,40.76805,1.0,450.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,687449.0,1.0,40.768151,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,779527.0,1.0,40.768173,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,754527.0,1.0,40.768138,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,838232.0,1.0,40.7681,1.0,700.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,738763.0,1.0,40.768,1.0,600.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,727395.0,1.0,40.76804,1.0,500.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,758121.0,1.0,40.768009,2.0,700.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,7925608.0,1.0,40.768261,0.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,6867282.0,1.0,40.76831,0.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,6541452.0,1.0,40.768362,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7233000.0,4567882.0,1.0,40.76863,2.0,950.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,664281.0,1.0,40.768818,1.0,550.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,8214944.0,1.0,40.768822,0.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,5440139.0,1.0,40.768674,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,6690453.0,1.0,40.76864,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,789270.0,1.0,40.768607,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23168000.0,6357318.0,1.0,40.76873,1.0,136820.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,742370.0,1.0,40.76882,0.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,765002.0,1.0,40.768861,1.0,700.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,687665.0,1.0,40.768895,1.0,525.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,861893.0,1.0,40.768928,2.0,600.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7864000.0,10807722.0,9.5,40.769016,5.0,6180.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,856854.0,1.0,40.7694,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,6765595.0,1.0,40.76913,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,702961.0,1.0,40.769318,0.0,425.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
54651000.0,9494883.0,1.0,40.769199,1.0,258180.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
698446.0,7733421.0,3.5,40.768826,3.0,33480.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4340000.0,9109961.0,1.0,40.76981,1.0,6104.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2250000.0,956000.0,1.0,40.769917,1.0,1400.0,0.333333333333,9.0,102.333333333,1960.33333333,15070.0,328.32285,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
